,Product,Ratings,Reviews
9,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Bought these headphones for my son. Uses them for computer gaming as well as listening to videos on his phone and/or tablet. He finds them comfortable and have great sound. Very happy with the purchase.
0,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,2.0 out of 5 stars,"cute, comfortable, okay sound quality...BUT you can HEAR THE MUSIC FROM ACROSS THE ROOM through the headphones. Can hear the music as clearly from 10 feet away from the person wearing them and playing music, than as actually wearing the headphones. Would not recommend unless you plan to use them on a very low volume."
1,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,Great until they broke
2,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Great product and terrific value. I actually went back and ordered a pair for my wife :)
3,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Good quality sound at a good price.
4,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Seems sturdy. My 7 yo hasn't taken them off for 7 days. I like that The cord is wrapped in fabric.
5,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,GOod headphones. Worked well in plane. Kid likes them.
6,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,2.0 out of 5 stars,Didn't last long. Broke in couple of months. Ear muffs sit on your ear not around therefore your ears will hurt after few minutes
7,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,My daughter received these for her 8th birthday to plug into her Kindle Fire and she absolutely loves them. They have amazing sound and they fit her perfectly. She has a rather small head but they adjust very well. We love them!
8,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,2.0 out of 5 stars,"The headphones itself seems like great quality-- it's super cute and the sound quality was perfect. However, I think something is wrong with the pair I received. I gave it to my sister as a gift today for Christmas so she could use it while playing her new piano. However, when she took the headphones off after a few minutes of use, the ear piece (the cushion part-- I don't know how else to explain it) came off of one side. I tried to crazy glue it back together but I don't know how helpful that will be. Attached is a photo, the right side (where you see the black part) is the piece that fell off. I was excited for this product because of the great reviews it received, but now my sister and I are just disappointed."
9,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,My kids use these at school and they love them!
0,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Very comfortable on ears & head good sound also.
1,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,My girls love them. Works great!
2,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,2.0 out of 5 stars,Sucks. Doesn't work with my daughters laptop. Bad buy.
3,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"Very nice headphone with bright color and special design. Fit all the family members, my kid really loves it. The sound quality is great which is most important when we chose headphone, and it’s very comfortable."
4,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Works well.
5,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"Work well, good sound and quality. They are comfortable on my ears and head."
6,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Excellent product and very well made. My 11 year old loves it.
7,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"Fast shipping, description was right on, sound that comes out is good and daughter loves them.will buy from again"
8,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"This is my second pair of these! I was so happy with the ones I ordered my daughter, that I bought this pair for myself. Very fast shipping and they work great. Also very comfortable."
9,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Bought it for my son. He loves it. Seems to be of good quality.
0,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Just got my new headphones. Love them.
1,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,3.0 out of 5 stars,Ailihen I35 Stereo Lightweight Foldable
2,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"Quick shipping, and brand new look! I absolutely love these head phones! The bass is great, the balance is amazing, and they are so cozy! I'd recommend these to anyone looking at them. A perfect buy for a good price."
3,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,For the Price theses are amazing headphones. they are lightweight yet durable. I wanted to make sure the cord was sturdy enough being that I have young children who destroy everything1 to my surprise the cord is great! Sound is good quality as well and i have already used the microphone for powerpoint presentation.
4,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,I love these cuts out noise extremely well and have had no problems with the mic. Great purchase
5,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,Nice headset. Good sound. Long cable.
6,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"These are great! Great price, great sound and you can actually take them apart and put them together again easily. The volume switch on the cords came apart but I found the piece and glued it together and it worked fine. They're overall very sturdy and I love the color."
7,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,good value
8,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,3.0 out of 5 stars,Headphones work amazingly great. Great noise cancellation. After awhile the headphones broke after taking the off my head. They don't fold anymore but with some super glue they we're good as new. They're like regular headphones now. They don't fold anymore. :/
9,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,great product very compatible and clear
0,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,"They were decent. Got the job done, but just be careful how you handle them so as not to break!"
1,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,2.0 out of 5 stars,"These won't fit over the ears of a child, let alone me."
2,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,"I think I should have paid more attention to all the reviews that said these were being used by a teen. These are okay but after several uses I passed them onto a teen as well. They aren't noise cancelling and they never fit my adult head and habits that well. On the other hand the teen lives them. Great color though.

Months later: Ailihen just contacted me based on my review to see if another product would be a better fit. I think this is an excellent example of great customer attentiveness. Bravo, Ailihen!

Okay, I got the new ones--the gold ones Ailihen recommended. I've been using them fo months. Verdict? I so appreciate Ailihen's intervention. When I travel, they go with me. A four-hour layover in Seattle Airport TWICE led to extensive use of my headphones. Comfortable and effective. Great sound AND I heard the boarding announcement. Kudos to my headphones and Ailihen.

Please know I got the second pair free and that's all. The previous pair for which I paid and passed on to a friend are still being used and enjoyed. I did right and so did Ailihen."
