,Comments,Date,Product,Ratings,Reviews,Title
,Comments,Date,Product,Ratings,Reviews,Title
0,Was this review helpful to you?, February 28 2016,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"Great Sound and comfortable. Only minor issue is the super long cord. I'm short (5'2) and this thing basically touches the floor. Can get annoying if you're doing a lot of moving around and whatnot. Not a huge issue though, still love these, especially for the price.",Great Sound and comfortable
1,Was this review helpful to you?, September 4 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"Good headphones. Bought these just to have something for airplane rides. They feel cheap, but sound isn't too bad. I have heard better, but for the price I pay, and only plan to use these on airplanes, they're perfect!",Solid headphones
2,Was this review helpful to you?, January 18 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"Awesome value and sound reproduction for the price! Phone mic works great too! Comfortable, compact and even fits my big head with no foreseeable issues. What more can you expect?","Un""Beat""able for the price!"
3,Was this review helpful to you?, October 24 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,I love it! I works great! This is a great buy! The sound is awesome!,Five Stars
4,Was this review helpful to you?, January 27 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),2.0 out of 5 stars,"small on the ears, this should be bought for small children. Not even teenagers will like them or find them comfortable",Not even teenagers will like them or find them
5,Was this review helpful to you?, August 28 2017,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),3.0 out of 5 stars,it's ok.,Three Stars
6,Was this review helpful to you?, June 16 2016,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,Excellent Headphones,Sony Headphones
7,One person found this helpful. Was this review helpful to you?, February 7 2017,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"Works great if you do not need noise canceling & the price is great.
This is not a noise canceling headphone but the outside noise is dimmed - even more so while listening to scriptures, or teachings - sometimes when there is a pause, you can hear dimly the outside noise/talking/TV, etc.- depends a great deal on how loud the outside sounds are.
But for my basic needs, these work great.
The ear part does go Over your ear but I have not felt any added heat like some I have tried.
The band can be adjusted and I have not had problems with my reading glasses while using these headphones.
The USB cord is approximately 3 feet long and the ear plugs fold up for easy story.",Nice headphones if do not need noise canceling
8,Was this review helpful to you?, March 25 2018,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),1.0 out of 5 stars,Really low quality headphones. Sound from phone would sometimes go in and out depending on angle of plug.,Really low quality headphones. Sound from phone would sometimes ...
9,One person found this helpful. Was this review helpful to you?, January 23 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"Good product good price, nothing more need be said.",Good Value
,Comments,Date,Product,Ratings,Reviews,Title
0,One person found this helpful. Was this review helpful to you?, September 4 2016,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"this is a great headset , the price is not high and the quality is good,wears comfortable","this is a great headset, the price is not high and the ..."
1,Was this review helpful to you?, August 8 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"I've gone through quite a few pairs of headphones around the $15-20 price range, and I would say these are my favorite. They have a fuller sound and better bass response than others I've tried, and as I've found by accidentally dropping them an embarrassing number of times, they're also very durable.",Great headphones for the price
2,Was this review helpful to you?, December 30 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,Theses are the best! They fit well sound great and are easy to pair and use....great for the price!,Absolutely great product!
3,Was this review helpful to you?, June 26 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"These are solid headphones. I used them with my phone to listen to music or watch movies, good even sound. Don't know how they perform in a noisy environment though as I only use them in my house. They go 'on' the ear, not over it, unless you have really small ears.","Good headphones, small profile when folded."
4,Was this review helpful to you?, June 28 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),4.0 out of 5 stars,For a budget pair of headphones these do what I need and they sound decent. If anyone is on the rocks about the best cheap pair of headphones they feel a little cheaply made and over time the headphones will more then likely break but that being said for the price you are paying and if you are careful with them they may last longer.,Cheap but decent
5,Was this review helpful to you?, July 13 2016,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),4.0 out of 5 stars,Works great.,Four Stars
6,Was this review helpful to you?, September 3 2017,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,Bought these for my 92 year old mother who is blind. She gets braille books and needed new headphones to listen. She loves how they feel and sound.,Mom loves them
7,Was this review helpful to you?, July 4 2017,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,Great sound at a great price. Was pleasantly surprised when we bought these that the sound was as good as it was highly recommend them,Great sound at a great price
8,Was this review helpful to you?, April 13 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,Great headphones - they make my ears sweat after a while but are a nice alternative to the earbuds.,Great Headphones
9,Was this review helpful to you?, August 23 2017,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,Granddaughter loves these--good sound and are comfortable. Good value,Five Stars
,Comments,Date,Product,Ratings,Reviews,Title
0,Was this review helpful to you?, February 28 2018,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,this a quality product well worth the money,great product
1,Was this review helpful to you?, March 3 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,Way better product than I would have thought for the price! Perfect for my son who wears them all the time to cancel out the noise of his siblings!,So loves!
